"","Contains fear","containes excitement"
"operon",0.235008522868156,0.764991521835327
"ophthalmologist",0.396435856819153,0.603564202785492
"opinion",0.236637756228447,0.763362228870392
"opportunity",0.026983056217432,0.973016977310181
"oppose",0.491454362869263,0.508545637130737
"opposite",0.327541321516037,0.672458708286285
"opposition",0.510858416557312,0.489141553640366
"opt",0.189704313874245,0.810295701026917
"optical",0.251653254032135,0.748346745967865
"optimal",0.502141833305359,0.497858107089996
"optimisation",0.0606998577713966,0.939300119876862
"optimise",0.0328434109687805,0.967156589031219
"optimising",0.0363379009068012,0.963662147521973
"optimism",0.0257748533040285,0.974225103855133
"optimistic",0.0336161255836487,0.966383934020996
"optimization",0.0945313721895218,0.905468642711639
"optimize",0.0497885681688786,0.950211405754089
"optimizing",0.0466154739260674,0.953384459018707
"option",0.123959444463253,0.876040577888489
"optional",0.31976243853569,0.680237531661987
"oracle",0.261534452438354,0.738465487957001
"oracles",0.404370278120041,0.595629692077637
"ordinary",0.0983601436018944,0.901639819145203
"oreskes",0.527848958969116,0.472150981426239
"organ",0.0779729336500168,0.922027051448822
"organic",0.0768492221832275,0.923150718212128
"organisation",0.106283284723759,0.8937166929245
"organised",0.135842457413673,0.864157617092133
"organism",0.0977131500840187,0.90228682756424
"organization",0.105007320642471,0.894992709159851
"organize",0.0883392244577408,0.91166079044342
"organizing",0.0772820934653282,0.922717869281769
"oriented",0.0942912846803665,0.90570867061615
"orienting",0.0507922284305096,0.949207723140717
"origin",0.188159212470055,0.811840772628784
"original",0.227609142661095,0.772390842437744
"originally",0.278146356344223,0.721853613853455
"outbreak",0.71221399307251,0.287786096334457
"outcomes",0.0399117581546307,0.96008825302124
"outdated",0.609236419200897,0.390763580799103
"outgrowth",0.0924684256315231,0.907531559467316
"outlet",0.26257187128067,0.73742812871933
"outline",0.277001261711121,0.722998738288879
"outlined",0.283331692218781,0.716668367385864
"outlines",0.269383817911148,0.73061615228653
"outlining",0.0798547565937042,0.920145213603973
"outlook",0.15686309337616,0.843136847019196
"outpace",0.182668596506119,0.817331433296204
"outplacement",0.553652942180634,0.446347057819366
"output",0.152327910065651,0.847672045230865
"outsource",0.252294987440109,0.747705042362213
"outsourcing",0.189995467662811,0.810004532337189
"outstanding",0.0169773735105991,0.983022630214691
"oven",0.109186746180058,0.890813231468201
"overcapacity",0.15186208486557,0.84813791513443
"overcome",0.227286130189896,0.772713899612427
"overdoing",0.284950882196426,0.715049147605896
"overhaul",0.372006922960281,0.627993106842041
"overlooking",0.424045413732529,0.575954616069794
"overlord",0.216216117143631,0.783783912658691
"overpowering",0.164921805262566,0.835078179836273
"overpriced",0.261557787656784,0.738442182540894
"overreach",0.111689351499081,0.888310670852661
"overreaction",0.583124041557312,0.41687598824501
"override",0.0696725770831108,0.930327475070953
"overseeing",0.0404110960662365,0.959588825702667
"oversight",0.705068230628967,0.294931799173355
"overtaken",0.655084133148193,0.344915866851807
"overvalued",0.240502491593361,0.7594975233078
"overview",0.0985399037599564,0.90146005153656
"overwhelmed",0.633552074432373,0.366447865962982
"overwhelming",0.0900804102420807,0.909919619560242
"overwhelmingly",0.0875040590763092,0.912495911121368
"owkin",0.201457664370537,0.798542380332947
"own",0.117049872875214,0.882950127124786
"owned",0.11157863587141,0.888421356678009
"owner",0.114209301769733,0.885790705680847
"ownership",0.103884533047676,0.896115481853485
"oxford",0.169522404670715,0.830477595329285
"pabx",0.317805290222168,0.682194650173187
"pace",0.0940419360995293,0.90595805644989
"pacific",0.166384071111679,0.833615958690643
"pack",0.122663699090481,0.877336323261261
"packaging",0.252100646495819,0.747899353504181
"pact",0.384456515312195,0.61554354429245
"pag",0.31885027885437,0.681149780750275
"page",0.160039007663727,0.839960992336273
"pages",0.138402789831161,0.861597239971161
"paid",0.144631564617157,0.855368435382843
"pain",0.759008884429932,0.240991145372391
"paint",0.222281709313393,0.777718305587769
"pakistan",0.319236010313034,0.680764019489288
"palantir",0.164999172091484,0.835000872612
"palettes",0.244038194417953,0.755961835384369
"pam",0.325047194957733,0.674952805042267
"pan",0.207270234823227,0.792729794979095
"panacea",0.169217512011528,0.830782473087311
"pandemic",0.743046939373016,0.256953030824661
"pandit",0.370494663715363,0.629505336284637
"panel",0.139950200915337,0.860049843788147
"panero",0.194784820079803,0.805215179920197
"pangu",0.44421461224556,0.555785417556763
"panic",0.537799477577209,0.462200462818146
"panjab",0.315342396497726,0.684657633304596
"panorama",0.0812175050377846,0.918782472610474
"paper",0.106343075633049,0.89365690946579
"paperwork",0.161766201257706,0.838233768939972
"par",0.158066675066948,0.841933369636536
"paradigm",0.503106772899628,0.496893227100372
"paradox",0.668298482894897,0.33170148730278
"paragraph",0.172436594963074,0.827563345432281
"paragraphica",0.209505349397659,0.790494620800018
"parallel",0.191104203462601,0.808895766735077
"parameter",0.175672724843025,0.824327230453491
"parent",0.0769293308258057,0.923070728778839
"parental",0.157514840364456,0.842485189437866
"parhau",0.254174321889877,0.745825707912445
"parhaus",0.172860443592072,0.827139556407928
"parikh",0.222074270248413,0.777925789356232
"park",0.0559291318058968,0.944070816040039
"parked",0.0836867019534111,0.916313290596008
"parliament",0.167289361357689,0.832710564136505
"parliamentary",0.218762129545212,0.781237900257111
"parrot",0.162454560399055,0.837545454502106
"parse",0.162392139434814,0.837607860565186
"participant",0.041059497743845,0.958940446376801
"participate",0.0330263152718544,0.966973662376404
"participating",0.0253504794090986,0.974649488925934
"participation",0.0289833024144173,0.971016705036163
"partly",0.14460226893425,0.855397760868073
"partner",0.134994238615036,0.865005731582642
"partnered",0.16261488199234,0.837385058403015
"partnering",0.120128571987152,0.879871368408203
"partnership",0.0685075223445892,0.931492447853088
"party",0.088773600757122,0.911226451396942
"pas",0.134666919708252,0.865333080291748
"passage",0.20368692278862,0.796313107013702
"passed",0.116431094706059,0.883568942546844
"passenger",0.107101052999496,0.892898917198181
"passing",0.0533462241292,0.946653783321381
"passionate",0.0749001130461693,0.925099849700928
"passport",0.135600656270981,0.864399373531342
"password",0.363581985235214,0.636417984962463
"past",0.148178368806839,0.851821601390839
"pastry",0.166612148284912,0.833387792110443
"patch",0.214446887373924,0.785553157329559
"patched",0.353925168514252,0.646074831485748
"patchwork",0.473269820213318,0.526730239391327
"path",0.123296916484833,0.876703143119812
"pathogen",0.430107265710831,0.569892764091492
"patient",0.243503510951996,0.756496548652649
"patriarchal",0.31669145822525,0.68330854177475
"patriarchy",0.493602275848389,0.506397664546967
"patron",0.31090572476387,0.689094245433807
"pattern",0.257584869861603,0.742415130138397
"pau",0.228203952312469,0.771796107292175
"pause",0.191057533025742,0.808942496776581
"pausing",0.506914019584656,0.493086010217667
"paving",0.498136669397354,0.501863300800323
"pavlo",0.247649803757668,0.752350151538849
"pawle",0.440521717071533,0.559478282928467
"pay",0.117949269711971,0.882050693035126
"payment",0.200935989618301,0.799063980579376
"pc",0.147593677043915,0.852406322956085
"pdf",0.168570384383202,0.831429541110992
"peace",0.123216025531292,0.876783967018127
"peaceful",0.16700567305088,0.832994341850281
"peacefully",0.124878250062466,0.875121712684631
"peanut",0.126468285918236,0.873531699180603
"peck",0.514774322509766,0.485225707292557
"pedagogy",0.169952243566513,0.830047786235809
"peer",0.0787577852606773,0.921242237091064
"pelzman",0.306861072778702,0.693138957023621
"pen",0.168517842888832,0.831482172012329
"penalized",0.323698580265045,0.676301419734955
"penetration",0.19041895866394,0.80958104133606
"pennsylvania",0.240076318383217,0.7599236369133
"pentagon",0.114261172711849,0.885738849639893
"peoples",0.120060309767723,0.87993973493576
"peppercorn",0.298728466033936,0.701271533966064
"pepsico",0.267015725374222,0.732984304428101
"perceive",0.0650226622819901,0.934977352619171
"perceived",0.734867751598358,0.265132218599319
"percent",0.117270149290562,0.882729828357697
"percentage",0.200412958860397,0.799587070941925
"percentile",0.267230570316315,0.732769370079041
"perception",0.323152363300323,0.676847636699677
"perfect",0.042398564517498,0.957601428031921
"perfection",0.0373619049787521,0.962638139724731
"perfectly",0.040058258920908,0.959941744804382
"perform",0.133984476327896,0.866015493869781
"performance",0.0148620046675205,0.98513799905777
"performances",0.165948659181595,0.834051311016083
"performed",0.369102150201797,0.63089781999588
"performer",0.360578447580338,0.63942152261734
"performing",0.0150669198483229,0.984933078289032
"perfunctory",0.0782098770141602,0.92179012298584
"peril",0.728731036186218,0.271268993616104
"period",0.182634428143501,0.81736558675766
"periodical",0.27415668964386,0.725843250751495
"periodically",0.181858405470848,0.818141579627991
"permanent",0.284453839063644,0.715546190738678
"permanently",0.466627061367035,0.533372938632965
"permission",0.276639699935913,0.723360359668732
"permit",0.809533059597015,0.190466955304146
"perpetrated",0.318478286266327,0.681521713733673
"perpetuating",0.361441910266876,0.638558030128479
"persecution",0.90340518951416,0.0965947806835175
"persist",0.509922802448273,0.490077167749405
"person",0.0772659927606583,0.922734022140503
"persona",0.176984652876854,0.823015332221985
"personal",0.218772113323212,0.781227946281433
"personality",0.0848224759101868,0.915177524089813
"personalization",0.34393036365509,0.65606963634491
"personalize",0.331968516111374,0.668031513690948
"personalized",0.439660876989365,0.560339093208313
"personalizing",0.313909620046616,0.686090350151062
"personally",0.166736915707588,0.833263099193573
"personhood",0.110532619059086,0.889467358589172
"personnel",0.351475834846497,0.648524165153503
"perspective",0.129287600517273,0.870712459087372
"persuade",0.637833774089813,0.362166225910187
"persuaded",0.751974403858185,0.248025596141815
"pertaining",0.0138714881613851,0.986128509044647
"pessimism",0.945738255977631,0.0542617440223694
"pest",0.308999627828598,0.69100034236908
"pestel",0.329471677541733,0.670528292655945
"peter",0.328619569540024,0.671380460262299
"pethybridge",0.259416997432709,0.740583002567291
"pfizer",0.22773776948452,0.772262215614319
"pharma",0.169043689966202,0.830956339836121
"pharmaceutical",0.293922454118729,0.706077516078949
"pharmacy",0.847543299198151,0.152456745505333
"phase",0.089822456240654,0.91017746925354
"phd",0.168183550238609,0.831816434860229
"phenomenon",0.0149321593344212,0.985067784786224
"phil",0.111046724021435,0.888953268527985
"philip",0.162979260087013,0.837020695209503
"philosopher",0.142944186925888,0.857055842876434
"philosophical",0.119375139474869,0.880624830722809
"philosophy",0.0719047635793686,0.92809522151947
"phishing",0.400944203138351,0.599055826663971
"phone",0.156866490840912,0.843133509159088
"phonepe",0.361232966184616,0.638767004013062
"phoneus",0.278676807880402,0.721323251724243
"photo",0.080737330019474,0.919262647628784
"photograph",0.0667191371321678,0.933280825614929
"phrase",0.219500467181206,0.780499517917633
"phrases",0.522770047187805,0.47722989320755
"physical",0.0888019651174545,0.911198079586029
"physically",0.0563816502690315,0.943618357181549
"physicist",0.100637301802635,0.899362683296204
"pick",0.135998129844666,0.864001870155334
"pickle",0.180969178676605,0.81903076171875
"picture",0.0595121532678604,0.940487802028656
"pictured",0.109284825623035,0.890715181827545
"pictures",0.105602085590363,0.894397914409637
"pictwittercom",0.209323450922966,0.790676534175873
"pie",0.108624145388603,0.891375839710236
"piece",0.158138126134872,0.84186190366745
"pilot",0.0804208219051361,0.919579207897186
"pin",0.150669202208519,0.84933078289032
"pincode",0.512811422348022,0.487188577651978
"pink",0.391139656305313,0.608860313892365
"pinny",0.170556589961052,0.829443395137787
"pioneer",0.086634986102581,0.913365006446838
"pioneering",0.026925403624773,0.973074555397034
"piping",0.237020134925842,0.762979865074158
"pique",0.199003010988235,0.800997018814087
"pitch",0.370747685432434,0.629252314567566
"pitfall",0.605018198490143,0.39498183131218
"pitts",0.548486649990082,0.451513290405273
"pivot",0.0818946585059166,0.918105363845825
"pivotal",0.496053248643875,0.503946721553802
"pivoted",0.528658270835876,0.471341758966446
"pixelvj",0.142098382115364,0.857901632785797
"pixie",0.184663459658623,0.815336585044861
"placement",0.344031125307083,0.655968904495239
"placing",0.187226250767708,0.812773764133453
"plagiarism",0.775300979614258,0.224699079990387
"plainly",0.0925005897879601,0.907499432563782
"plaintiff",0.5247922539711,0.475207805633545
"plan",0.191429018974304,0.808570981025696
"plane",0.0713788792490959,0.928621113300323
"planet",0.0969255045056343,0.903074502944946
"planetary",0.15281680226326,0.847183227539062
"planning",0.191327959299088,0.808672070503235
"plant",0.12042348831892,0.879576563835144
"plastic",0.02687575109303,0.973124206066132
"plateauing",0.641134798526764,0.358865171670914
"platform",0.091167226433754,0.908832788467407
"plato",0.290330767631531,0.709669232368469
"play",0.0303196329623461,0.969680368900299
"playbook",0.0851758494973183,0.914824187755585
"player",0.0623603686690331,0.937639653682709
"playing",0.0454645529389381,0.95453542470932
"plaza",0.110671654343605,0.889328360557556
"pleaded",0.0620876736938953,0.937912285327911
"pleading",0.0138125959783792,0.986187398433685
"pleased",0.00957249943166971,0.990427494049072
"pleasure",0.00667161028832197,0.993328392505646
"pleasures",0.00818542670458555,0.99181455373764
"plenary",0.284708648920059,0.715291321277618
"plenty",0.0786924660205841,0.921307504177094
"plethora",0.132137462496758,0.867862522602081
"plot",0.174030736088753,0.825969338417053
"plotting",0.173070758581161,0.826929271221161
"plug",0.101126194000244,0.898873805999756
"plump",0.362845838069916,0.637154161930084
